,xmin,ymin,xmax,ymax,conf,class
0,2457.7320442199707,2794.2711486816406,2900.0,2941.450927734375,0.29999133944511414,Araneae
1,927.57666015625,137.96083068847656,2571.87939453125,958.3989868164062,0.17926423251628876,Araneae
2,689.2693176269531,3064.116683959961,986.8341369628906,3456.0,0.049544770270586014,Araneae
3,3934.867919921875,1370.9119873046875,4427.66748046875,2542.14306640625,0.037870485335588455,Araneae
4,3003.23583984375,220.14102172851562,4139.28271484375,922.918212890625,0.020581787452101707,Araneae
5,2001.1420488357544,3037.007278442383,2205.794189453125,3282.93505859375,0.01931544579565525,Araneae
6,2000.3389892578125,3027.839324951172,2100.0,3282.9354248046875,0.016349786892533302,Araneae
7,2779.582275390625,218.7241973876953,3547.3388671875,1215.0980834960938,0.012346277944743633,Araneae
8,414.1164779663086,1428.687759399414,630.494873046875,1566.4950256347656,0.01056980062276125,Araneae
9,1352.1148681640625,332.8981628417969,2716.69140625,1069.9087829589844,0.009940894320607185,Araneae
10,2060.385986328125,741.806640625,3683.918212890625,1356.6810302734375,0.007879967801272869,Araneae
11,3229.6483993530273,2860.977928161621,3495.2904357910156,3038.4922943115234,0.006243543233722448,Araneae
12,2099.3581314086914,3038.5982666015625,2526.731002807617,3456.0,0.00607706094160676,Araneae
13,890.4433288574219,456.17919158935547,1346.9451141357422,900.0,0.005511374678462744,Araneae
14,2613.9959869384766,2166.942413330078,2768.5269775390625,2247.4557189941406,0.005467628128826618,Araneae
15,3150.155548095703,3091.6946716308594,3548.650421142578,3456.0,0.00461190938949585,Araneae
16,4100.210746765137,1600.0,4500.0,1677.8179321289062,0.003480201354250312,Araneae
17,2402.829432487488,3237.7089233398438,2782.3189392089844,3456.0,0.0033502131700515747,Araneae
18,382.1075439453125,949.2569427490234,575.3697204589844,1296.3549194335938,0.0023472311440855265,Araneae
19,1607.833740234375,85.00397491455078,3311.601318359375,961.7911376953125,0.0022171016316860914,Araneae
20,1929.1210327148438,3293.4828186035156,2058.1275939941406,3300.0,0.002207281533628702,Araneae
21,2064.087677001953,457.1547393798828,2410.935272216797,808.7732238769531,0.0018119869055226445,Araneae
22,3149.978759765625,477.4547119140625,3984.45849609375,1268.9700927734375,0.0015653527807444334,Araneae
23,400.0,2000.0,805.0902709960938,2158.082717895508,0.001350507140159607,Araneae
24,449.04439544677734,2538.9537811279297,905.1948547363281,2900.0,0.0013302413281053305,Araneae
25,992.9900207519531,2000.0,1286.6630554199219,2067.8457107543945,0.0009470179793424904,Araneae
26,4043.861328125,1091.682373046875,4365.803466796875,1298.9760437011719,0.0008456276264041662,Araneae
27,720.893798828125,80.00306701660156,963.6993103027344,383.4084167480469,0.0006959997699595988,Araneae
28,544.1015930175781,154.543212890625,852.3069458007812,321.69378662109375,0.0006188658881001174,Araneae
29,4199.507278442383,1199.8089904785156,4423.910614013672,1332.590835571289,0.0006120171747170389,Araneae
30,3185.168487548828,2814.4649028778076,3300.0,3179.0137329101562,0.0005300589255057275,Araneae
31,1277.218864440918,480.49058532714844,1733.8656005859375,900.0,0.0004437212774064392,Araneae
32,973.4694976806641,55.47027587890625,1209.7384338378906,346.2604064941406,0.0003688133438117802,Araneae
33,549.4163970947266,2000.0332087278366,868.1084594726562,2040.4815216064453,0.00036122824531048536,Araneae
34,1838.5736999511719,3293.0804748535156,1920.3036193847656,3300.0,0.00034534241422079504,Araneae
35,4222.608238220215,240.95140075683594,4540.463073730469,499.7902526855469,0.0003127255185972899,Araneae
36,3827.9701232910156,3098.8191528320312,4029.2590942382812,3265.086700439453,0.0003122893685940653,Araneae
37,2503.6319732666016,2377.271026611328,2898.4498901367188,2500.0,0.0003073220432270318,Araneae
38,1639.0930404663086,313.8340148925781,2100.0,894.87255859375,0.0002771005092654377,Araneae
39,2000.0,831.6217422485352,2504.881576538086,1335.1703796386719,0.0002658376470208168,Araneae
40,4083.221466064453,103.786376953125,4234.755325317383,389.009521484375,0.00025995212490670383,Araneae
41,1963.0059204101562,2344.8109741210938,2249.8954467773438,2585.4957122802734,0.00025488733081147075,Araneae
42,1494.5372619628906,2546.195602416992,1700.0,2787.6209716796875,0.00023529125610366464,Araneae
43,782.4994201660156,1200.0,931.9627227783203,1379.4159240722656,0.0002244039496872574,Araneae
44,3034.431640625,228.94369506835938,3700.0,786.1838989257812,0.00022188342700246722,Araneae
45,1690.887092590332,2055.2270164489746,2100.0,2502.6988067626953,0.00021905948233325034,Araneae
46,2402.1593809127808,61.9410514831543,2718.2706298828125,329.005859375,0.0002164864563383162,Araneae
47,2379.4935607910156,498.8027801513672,2543.2299041748047,790.4503479003906,0.0002099361299769953,Araneae
48,1243.2265281677246,2144.5374908447266,1696.5708618164062,2500.0,0.00020045947167091072,Araneae
49,2000.0,2405.864381790161,2114.598419189453,2658.1150512695312,0.00018909831123892218,Araneae
50,774.3347778320312,2895.6320190429688,799.3096923828125,2916.7117233276367,0.00018898099369835109,Araneae
51,2009.325385093689,2698.212921142578,2296.6358642578125,2995.864791870117,0.00018891322542913258,Araneae
52,4232.414245605469,1565.7597961425781,4323.276885986328,1636.6674499511719,0.00018800866382662207,Araneae
53,800.0,2367.2916259765625,1300.0,2655.7342071533203,0.00018647077376954257,Araneae
54,1544.664794921875,1546.5683898925781,1707.7194442749023,1767.8008728027344,0.00017547114111948758,Araneae
55,3168.7850036621094,1339.8741455078125,3851.412841796875,2682.04736328125,0.00016213173512369394,Araneae
56,3273.2708587646484,1694.6727752685547,3738.4534912109375,2169.9380798339844,0.00016041207709349692,Araneae
57,3200.4276037216187,2800.0,3266.139472961426,3123.5569458007812,0.0001583594857947901,Araneae
58,4023.1677856445312,1677.225601196289,4407.601837158203,2139.664566040039,0.00015727900608908385,Araneae
59,1147.618896484375,1359.7899627685547,1353.7377319335938,1680.2304382324219,0.00015387342136818916,Araneae
60,396.2301330566406,2800.0,493.7563781738281,3132.4861755371094,0.00014359151828102767,Araneae
