,xmin,ymin,xmax,ymax,conf,class
0,4155.027862548828,1484.88916015625,4324.860870361328,1660.095058441162,0.7020301222801208,Araneae
1,800.0,76.91297912597656,1201.896728515625,359.61041259765625,0.4088769555091858,Araneae
2,2679.949432373047,506.88826751708984,2731.1549072265625,540.3433380126953,0.2700600326061249,Araneae
3,2459.5624084472656,2538.3212127685547,2500.0,2791.8361206054688,0.16699402034282684,Araneae
4,3176.371795654297,2884.018310546875,4461.39892578125,3351.15087890625,0.02927468530833721,Araneae
5,3432.6243438720703,1595.3168334960938,3700.0,1700.0,0.020581739023327827,Araneae
6,4055.4569091796875,2895.803382873535,4116.073989868164,3006.1177520751953,0.013859216123819351,Araneae
7,1893.1791381835938,1090.0727233886719,2092.4396362304688,1305.7095260620117,0.009239701554179192,Araneae
8,3095.8538513183594,386.62677001953125,3300.0,499.1907653808594,0.008785169571638107,Araneae
9,1843.8446044921875,498.67181396484375,2101.3674392700195,861.2380981445312,0.008116811513900757,Araneae
10,3710.656593322754,2956.0,3910.789764404297,3000.790107727051,0.0073099019937217236,Araneae
11,1200.912582874298,400.0,1326.9807662963867,649.80078125,0.005992514081299305,Araneae
12,3499.0079345703125,1955.7315063476562,3750.72802734375,2107.7677459716797,0.005819391459226608,Araneae
13,3780.935592651367,1681.1513900756836,3940.6454162597656,1882.2183227539062,0.005216476507484913,Araneae
14,1030.6477508544922,1044.1846313476562,1221.26416015625,1252.3826599121094,0.004882091656327248,Araneae
15,4095.214530944824,401.91826820373535,4313.994903564453,535.1230010986328,0.004773604683578014,Araneae
16,3339.5799102783203,2842.47216796875,3591.556396484375,2900.0,0.004222495015710592,Araneae
17,546.1046142578125,1364.0675506591797,730.6929016113281,1522.9048156738281,0.00415606377646327,Araneae
18,3546.21435546875,2524.77059173584,3693.2433166503906,2796.9947204589844,0.0035625630989670753,Araneae
19,729.8214416503906,2963.6460123062134,876.9929809570312,3118.168701171875,0.0030378077644854784,Araneae
20,774.6622009277344,2518.443634033203,871.0210876464844,2852.0669555664062,0.0022518516052514315,Araneae
21,4001.9610166549683,800.0,4184.589385986328,1180.9131164550781,0.0019099849741905928,Araneae
22,4014.57736492157,1201.1517524719238,4344.916839599609,1472.8343811035156,0.001836342504248023,Araneae
23,4108.0,809.930419921875,4172.031211853027,982.2510375976562,0.0014704150380566716,Araneae
24,2400,2800,2626.2311248779297,2871.653579711914,0.0014107609167695045,Araneae
25,3360.233612060547,1572.6132507324219,3573.4791259765625,1700.0,0.0013864460634067655,Araneae
26,3430.4549255371094,1542.7022094726562,3609.4541625976562,1731.0452728271484,0.0012923674657940865,Araneae
27,4001.8753051757812,1696.4894409179688,4264.320709228516,2086.4617309570312,0.0012769397580996156,Araneae
28,3330.494827270508,379.92767333984375,3695.8133239746094,519.570068359375,0.00126396503765136,Araneae
29,190.738037109375,2171.221710205078,296.6861267089844,2366.2200927734375,0.0010505300015211105,Araneae
30,2461.1629486083984,3084.148223876953,2871.6145629882812,3299.6306762695312,0.0010300085414201021,Araneae
31,505.6966323852539,1786.739517211914,663.6282958984375,1943.9599609375,0.0007338696741499007,Araneae
32,4108.101727247238,1094.7516784667969,4245.656173706055,1291.4375305175781,0.0006635106983594596,Araneae
33,2081.664566040039,2879.322525024414,2500.0,3250.4471740722656,0.000602288986556232,Araneae
34,4108.0,1751.632553100586,4325.5009765625,2100.0,0.0005699494504369795,Araneae
35,2911.0992889404297,509.29126739501953,3045.3360595703125,654.0315399169922,0.0005280168843455613,Araneae
36,3322.420570373535,1798.0850219726562,3439.206512451172,1956.1588134765625,0.0005171893863007426,Araneae
37,2800.3426611423492,2520.0376510620117,2844.71834564209,2761.3226928710938,0.00047773795085959136,Araneae
38,4195.730072021484,1600.056178867817,4264.024505615234,1618.8555793762207,0.00046082964399829507,Araneae
39,3094.3499145507812,2024.21236038208,3177.009521484375,2217.0637817382812,0.0004515948530752212,Araneae
40,1340.3191528320312,1552.3484191894531,1619.8140563964844,1734.9234161376953,0.00039871165063232183,Araneae
41,2823.247814178467,2771.849609375,3228.2108154296875,2968.2169494628906,0.00034909462556242943,Araneae
42,3402.3243408203125,1504.2527770996094,3523.592010498047,1660.9422607421875,0.0003344548458699137,Araneae
43,3638.1493072509766,469.2718505859375,4079.073799133301,900.0,0.00031320558628067374,Araneae
44,4090.750358581543,2400.0,4276.8099365234375,2570.6321411132812,0.0002683991624508053,Araneae
45,3600.0,1600.0,3810.4461669921875,1987.9180297851562,0.0002299679908901453,Araneae
46,1039.0241088867188,1514.0284423828125,1163.8331909179688,1666.8786926269531,0.00021620529878418893,Araneae
47,4186.564453125,1278.71923828125,4322.584808349609,1298.9716491699219,0.0001717221166472882,Araneae
48,3295.453056335449,841.8579216003418,3462.601348876953,925.2752456665039,0.00016843996127136052,Araneae
49,2398.8890075683594,71.70624542236328,2500.0,310.1495361328125,0.0001413107820553705,Araneae
50,3642.616798400879,2883.934783935547,3766.4102478027344,3195.186767578125,0.00013494849554263055,Araneae
51,160.30438232421875,2286.4730834960938,279.7315673828125,2506.199394226074,0.0001275770628126338,Araneae
52,3979.3753051757812,57.5755615234375,4124.2767333984375,364.4584045410156,0.0001221114507643506,Araneae
53,692.4512023925781,2237.241409301758,830.3851928710938,2388.188507080078,0.00010629041935317218,Araneae
54,780.478515625,2563.9616088867188,872.6205749511719,2713.95654296875,0.00010553277388680726,Araneae
55,2278.7496948242188,2947.516555786133,2393.6463928222656,3083.9285202026367,8.98121579666622e-05,Araneae
56,1105.4028625488281,1343.149658203125,1236.8486938476562,1495.7844848632812,8.859018271323293e-05,Araneae
57,3200.0,71.24433898925781,3240.421901702881,343.0200500488281,8.386462286580354e-05,Araneae
58,3781.620559692383,579.1702270507812,3914.850860595703,785.3490905761719,8.354047895409167e-05,Araneae
59,3389.1412658691406,419.78447341918945,3463.8863525390625,533.1074981689453,7.947639824124053e-05,Araneae
60,2422.7422828674316,2976.1256408691406,2473.9724044799805,3157.2908325195312,7.832413393771276e-05,Araneae
61,3867.6273803710938,2587.184860229492,3926.935516357422,2733.6356201171875,7.275991083588451e-05,Araneae
62,2491.523536682129,165.52273559570312,2560.8286743164062,289.227783203125,7.115212792996317e-05,Araneae
63,3896.8944702148438,174.55691528320312,4017.8434448242188,280.6490478515625,7.060492498567328e-05,Araneae
64,1689.4401550292969,2956.0912725925446,1896.3367004394531,3034.349281311035,6.218555790837854e-05,Araneae
65,2521.05419921875,836.6986083984375,3054.6666564941406,1600.1781005859375,5.838278229930438e-05,Araneae
66,2967.359420776367,1276.4634628295898,3072.4894409179688,1455.6983032226562,5.635136039927602e-05,Araneae
67,1379.7535247802734,894.4033889770508,1534.8085021972656,1040.2355194091797,5.405766569310799e-05,Araneae
68,4072.8511962890625,1018.7461853027344,4099.479675292969,1141.0448913574219,5.293047070153989e-05,Araneae
69,3186.757598876953,351.2813720703125,3262.7005462646484,499.57781982421875,5.049627725384198e-05,Araneae
70,2000.0,1536.628662109375,2234.6487731933594,1763.2033081054688,4.9194772145710886e-05,Araneae
71,3602.975618839264,568.59912109375,3637.4308280944824,759.6693115234375,4.4147112930659205e-05,Araneae
72,3288.8879928588867,601.133056640625,3357.0027923583984,738.7493591308594,4.338539292803034e-05,Araneae
73,3275.8424530029297,599.3489074707031,3327.560188293457,735.8827514648438,4.332404205342755e-05,Araneae
74,1060.4195556640625,2956.2046704292297,1291.6378173828125,3058.55428314209,4.2670049879234284e-05,Araneae
75,2678.476531982422,2780.1671752929688,2764.6123962402344,2908.3126525878906,4.266463656676933e-05,Araneae
76,2256.3177185058594,800.0980734825134,2496.2664489746094,906.1612243652344,4.0681930840946734e-05,Araneae
77,418.43389892578125,2813.1277561187744,500.0,3027.087615966797,4.019583502667956e-05,Araneae
78,343.2579040527344,1864.4986572265625,500.0,2100.0,4.0012946556089446e-05,Araneae
