,xmin,ymin,xmax,ymax,conf,class
0,3054.99267578125,766.2928466796875,4608.0,2955.064697265625,0.1469087153673172,Araneae
1,1969.7435302734375,2999.301284790039,4543.5771484375,3456.0,0.001628172118216753,Araneae
2,4109.102650165558,1735.7653198242188,4236.063919067383,2095.6126098632812,0.0008822022937238216,Araneae
3,800.0,2000.0,935.3164978027344,2484.2693481445312,0.00030787044670432806,Araneae
4,800.0,1690.3658905029297,880.7089233398438,2100.0,0.0002607240458019078,Araneae
5,3200.043034553528,102.29377746582031,3345.318359375,500.0,0.00025104504311457276,Araneae
6,285.0178527832031,2956.0,2794.68017578125,3456.0,0.00023639666324015707,Araneae
7,317.8671875,2956.0,580.223388671875,3456.0,0.0002205020427936688,Araneae
8,4432.093475341797,2400.1161858439445,4473.742218017578,2411.3289909362793,0.00019653537310659885,Araneae
9,1600.0,2337.6478881835938,1814.9565734863281,2599.247573852539,0.00019623746629804373,Araneae
10,800.1589596271515,2401.58531665802,942.1766357421875,2758.2298278808594,0.00016584669356234372,Araneae
11,400.0287055969238,2800.061511993408,609.0936584472656,2854.6642532348633,0.00015587620146106929,Araneae
12,2800,2400,2979.651565551758,2461.9582595825195,0.00011646945495158434,Araneae
13,2800.0,2800.0,2988.309127807617,2938.8226318359375,0.00011337330943206325,Araneae
14,400.0,2049.340103149414,868.717041015625,2260.5132446289062,0.00010860737529583275,Araneae
15,2400,1200.084626674652,2577.6658325195312,1269.122444152832,0.00010661454871296883,Araneae
16,1030.3182373046875,867.279296875,1821.0064392089844,1337.23291015625,7.009875116636977e-05,Araneae
17,3715.7165298461914,3099.6134643554688,3848.7035064697266,3184.811492919922,5.629045335808769e-05,Araneae
18,800.0,1953.6019897460938,999.6307830810547,2100.0,4.832047488889657e-05,Araneae
19,3605.0657749176025,2871.2679748535156,3814.3868713378906,2899.6302490234375,4.337451173341833e-05,Araneae
20,0.0455021858215332,400,84.83757019042969,768.0302124023438,2.397272692178376e-05,Araneae
21,2800.0,1665.4572982788086,2943.359664916992,2045.9903259277344,2.3675935153733008e-05,Araneae
22,3600.0,1534.0586853027344,3775.3067932128906,1700.0,2.308032344444655e-05,Araneae
23,1821.7274627685547,1200.0,2083.4552612304688,1271.3006286621094,2.1814497813466005e-05,Araneae
24,3600,865.4021301269531,3849.4890747070312,899.9119873046875,2.050019975285977e-05,Araneae
25,1686.3687744140625,2542.072265625,1988.859375,2751.037109375,1.7512658814666793e-05,Araneae
26,1671.0331420898438,2068.83935546875,1960.4681396484375,2100.0,1.5781899492139928e-05,Araneae
27,2351.0187072753906,2400,2497.6036987304688,2452.305351257324,1.4700575775350444e-05,Araneae
28,832.564453125,3079.0767211914062,899.9955139160156,3300.0,1.3700339877686929e-05,Araneae
29,4194.733245849609,1149.8181457519531,4309.162048339844,1259.6061706542969,1.3304929780133534e-05,Araneae
30,2838.903118133545,3272.9596252441406,3121.3924560546875,3300.0,1.3245062291389331e-05,Araneae
31,1607.7190551757812,3073.765167236328,1700.0,3382.9874572753906,1.3038885299465619e-05,Araneae
32,3200.0048100948334,1683.417465209961,3281.3658447265625,2075.86328125,1.243174119736068e-05,Araneae
33,1600.0,196.99110412597656,1983.3315734863281,521.5494766235352,1.1641864148259629e-05,Araneae
34,3464.94140625,1600,3700.0,1636.8137893676758,1.133373734774068e-05,Araneae
35,800.106692314148,94.77943420410156,885.9592819213867,439.9019775390625,1.1050035027437843e-05,Araneae
36,878.576171875,849.0045166015625,1700.0,1756.2635498046875,1.0997145182045642e-05,Araneae
37,3600.0,2077.879951477051,3740.8221588134766,2500.0,1.0799655683513265e-05,Araneae
38,3097.5027465820312,800,3300.0,866.4216842651367,1.051043909683358e-05,Araneae
39,1200.2881526947021,2956.0350952148438,1316.2179718017578,3077.1094818115234,1.0415319593448658e-05,Araneae
40,4185.62548828125,1394.392333984375,4411.59619140625,1644.4315185546875,9.557278644933831e-06,Araneae
41,947.9203491210938,866.986083984375,1668.51806640625,1562.086181640625,9.33427600102732e-06,Araneae
42,2876.593780517578,400,2900.0,632.4932403564453,9.287826287618373e-06,Araneae
43,695.5243225097656,3260.1783142089844,900.0,3299.975830078125,9.226803740602918e-06,Araneae
44,2400.2458453178406,2800,2538.1104431152344,2939.5067291259766,9.097012480197009e-06,Araneae
