,xmin,ymin,xmax,ymax,conf,class
0,1600.0,2785.099365234375,2010.638427734375,3062.9178161621094,0.41972798109054565,Araneae
1,1600.0,2685.5113525390625,1991.9325256347656,2958.8812408447266,0.10214056819677353,Araneae
2,0.0,2905.3072967529297,2252.413330078125,3360.158203125,0.049597498029470444,Araneae
3,800.0,3046.356735229492,939.9811553955078,3456.0,0.00713671138510108,Araneae
4,603.3722839355469,1475.7928466796875,912.3788375854492,1699.9244079589844,0.0032245004549622536,Araneae
5,800.0,2956.0,988.3971862792969,3076.590805053711,0.0027965486515313387,Araneae
6,1114.7093811035156,3053.3451614379883,1312.1203918457031,3456.0,0.0017301627667620778,Araneae
7,488.6641387939453,2000.0007569789886,882.782470703125,2176.6454315185547,0.0015977959847077727,Araneae
8,912.2037887573242,134.66412353515625,1329.7555847167969,500.0,0.0005775459576398134,Araneae
9,3200.0,1200.0,3375.4415435791016,1384.0589294433594,0.00044185228762216866,Araneae
10,3600.0,2800.0,3850.2529907226562,2966.948043823242,0.0004148802545387298,Araneae
11,4110.879238128662,2998.557228088379,4513.225891113281,3369.6483154296875,0.0003177064936608076,Araneae
12,3666.471366882324,140.9379425048828,3818.1051025390625,272.087158203125,0.00010695944365579635,Araneae
13,4041.6773796081543,2400,4462.250518798828,2847.6463317871094,8.473998605040833e-05,Araneae
14,4272.523941040039,460.6142883300781,4554.535491943359,499.98577880859375,6.950016540940851e-05,Araneae
15,2000.3297448158264,3137.785125732422,2190.157241821289,3299.8903198242188,4.562120375339873e-05,Araneae
16,800.3017663955688,789.8065185546875,1061.0178833007812,953.5842895507812,3.52541683241725e-05,Araneae
17,2175.5342407226562,2800,2457.8457946777344,2849.04833984375,3.180136627634056e-05,Araneae
18,4388.9560546875,907.1569213867188,4607.33984375,3013.225830078125,2.89095078187529e-05,Araneae
19,1200,2400,1426.0855865478516,2438.5559005737305,2.6454919861862436e-05,Araneae
20,1088.8191223144531,800,1299.9770202636719,837.9956092834473,2.434454290778376e-05,Araneae
21,2000.0587940216064,2801.1998176574707,2155.7992248535156,3196.3443298339844,2.3929258532007225e-05,Araneae
22,2311.456298828125,1573.1755676269531,2542.698257446289,1700.0,1.978098771360237e-05,Araneae
23,4000.0,2758.03369140625,4132.485504150391,2900.0,1.710949800326489e-05,Araneae
24,1745.53271484375,1667.132080078125,2018.0999755859375,1700.0,1.5558045561192557e-05,Araneae
25,2418.9677715301514,2086.887565612793,2610.3602905273438,2199.4624786376953,1.5037219782243483e-05,Araneae
26,2800.0,2000.0,2952.792282104492,2120.5062255859375,1.470485221943818e-05,Araneae
27,1606.09326171875,2829.4936180114746,1708.9802474975586,3053.7450256347656,1.438073468307266e-05,Araneae
28,2915.802589416504,3293.372344970703,2981.6299591064453,3299.6959838867188,1.382448408548953e-05,Araneae
29,0,1207.3420882225037,24.033790588378906,1338.199722290039,1.3444416254060343e-05,Araneae
30,1603.7083535194397,1846.060317993164,1644.603157043457,2076.443572998047,1.3098083400109317e-05,Araneae
31,2000,400,2138.9523010253906,536.9253845214844,1.233301100000972e-05,Araneae
32,606.1542510986328,2058.2364196777344,900.0,2100.0,1.1424142940086313e-05,Araneae
33,2295.2044372558594,2116.937110900879,2430.015655517578,2190.141815185547,1.1015240488632116e-05,Araneae
34,2000.2014875411987,2000.1168489456177,2134.437271118164,2143.412826538086,1.0914938684436493e-05,Araneae
35,3907.6187133789062,800,4100.0,854.4404754638672,1.0249867955280934e-05,Araneae
36,3556.3963317871094,3141.0697479248047,3700.0,3456.0,1.0147510693059303e-05,Araneae
